w1,w2,w3
0.36072,0.0037618,0.034381
0.33806,0.0027163,0.031482
0.33925,0.0035019,0.032302
0.29839,0.0027145,0.028077
0.31239,0.003589,0.030078
0.31232,0.0038033,0.030268
0.35889,0.0062476,0.036497
0.37436,0.0067933,0.038322
0.55716,0.026017,0.071578
0.49819,0.011837,0.053556
0.4551,0.0071748,0.045597
0.45889,0.0097286,0.048257
0.41605,0.0047227,0.040006
0.38219,0.0031972,0.035707
0.35587,0.0026632,0.032961
0.40264,0.0065293,0.040507
0.41783,0.007228,0.042449
0.44951,2.87E-05,0.00024777
0.42761,0,0.00020843
0.51064,0.00029456,0.00054332
0.34564,0,0.00016848
0.19099,0,9.31E-05
0.1924,0,9.38E-05
0.19633,0,9.57E-05
0.17019,0,8.30E-05
0.19334,0,9.42E-05
0.21726,2.04E-05,0.00012626
0.19915,0,9.71E-05
0.22922,0,0.00011173
0.18925,0,9.22E-05
0.20791,1.02E-05,0.00011154
0.22487,1.08E-05,0.00012037
0.19949,0,9.72E-05
0.22966,0,0.00011194
0.2459,0,0.00011986
0.27958,0,0.00013628
0.25198,0,0.00012282
0.2228,0,0.0001086
0.26302,0,0.00012821
0.23639,4.02E-05,0.00015544
0.22422,0,0.00010929
0.28517,0,0.000139
0.26167,0,0.00012755
0.2381,0,0.00011606
0.26697,0,0.00013013
0.27232,0,0.00013274
0.23593,0,0.000115
0.30371,0,0.00014804
0.27014,3.46E-05,0.00016624
0.24122,0,0.00011758
0.26398,1.23E-05,0.00014096
0.23418,0,0.00011415
0.2597,0,0.00012659
0.25178,0,0.00012272
0.26338,1.94E-05,0.00014774
0.27775,0,0.00013538
0.25925,0,0.00012637
0.30241,5.97E-06,0.00015337
0.60401,0.00028774,0.00058201
0.54749,0.00010186,0.00036868
0.31826,0,0.00015513
0.431,0.00010462,0.00031466
0.40818,8.28E-05,0.00028173
0.33394,0,0.00016277
0.43366,2.16E-05,0.000233
0.32992,0,0.00016081
0.35727,3.63E-05,0.00021041
0.29548,0,0.00014403
0.32105,0,0.00015649
0.39115,0.004473,0.01087
0.4318,0.0041093,0.011185
0.43617,0.0070613,0.01416
0.25966,0.00027879,0.0045698
0.25191,0.00030514,0.0044674
0.26086,0.00032301,0.0046331
0.2806,0.00012724,0.0047672
0.27068,0.00012302,0.0045988
0.27922,0.00026189,0.0048767
0.29597,0.00049321,0.0053813
0.30143,0.00035749,0.0053381
0.30083,0.00022747,0.0052005
0.29325,0.00025206,0.0050992
0.2708,0.00042388,0.0048967
0.27811,0.00024317,0.00484
0.31658,0.00038993,0.0056207
0.33637,0.0018228,0.0073572
0.31434,0.0017972,0.0069676
0.34454,0.00085678,0.0065423
0.30805,0.00091776,0.0059986
0.29923,0.00037608,0.0053201
0.30128,0.00067599,0.0056489
0.3572,0.0024232,0.0082922
0.46627,0.0078504,0.015434
0.37045,0.0025157,0.0086025
0.35126,0.0012979,0.0070873
0.36916,0.0012004,0.0072875
0.3449,0.0014017,0.0070843
0.39318,0.0040243,0.010462
0.33962,0.0011018,0.006702
0.32284,0.00079053,0.0061183
0.31561,0.00073432,0.0059434
0.31904,0.0017824,0.0070308
0.48578,0.0081714,0.016072
0.34744,5.18E-05,0.0057987
0.40917,0.0066312,0.01329
0.36269,0.0018249,0.0077948
0.3538,0.001764,0.0075878
0.34768,0.0016685,0.0073926
0.35297,0.00026595,0.0061007
0.32675,0.0018752,0.0072496
0.41346,0,0.00001
0.41516,0,0.00001
0.33816,0,0.00001
0.28457,0,0.00001
0.23655,0,0.00001
0.1862,0,0.00001
0.19105,0,0.00001
0.22493,0,0.00001
0.23044,0,0.00001
0.26295,0,0.00001
0.34291,0,0.00001
0.34743,0.01657,0.031498
0.35694,0.016865,0.032208
0.34001,0.0098376,0.024734
0.26976,0.0011533,0.013272
0.28173,0.0010778,0.01374
0.29829,0.0080564,0.021151
0.30633,0.0099403,0.023313
0.33163,0.013304,0.027666
0.29294,0.0047441,0.017747
0.29564,0.014559,0.027241
0.28557,0.00058374,0.013442
0.64293,0.0064089,0.012691
0.59335,0.0021094,0.0079449
0.27532,0.00020102,0.0029165
0.24882,0.00046456,0.0029158
0.26136,0.0010285,0.003598
0.25778,0.0019636,0.0044884
0.26005,0.0017823,0.0043314
0.27724,0.00077338,0.0035021
0.30561,0.0011438,0.0041488
0.41398,0.0041042,0.0081496
